タイトル,巻数,発売日,6時順位,18時順位,順位変化,ランク上昇率(%)
6番目のセフレだけど一生分の思い出ができたからもう充分 (1) (アンダルシュCOMICS),1,2026-09-03,7591,6503,+1088,14.3
魔性のαとナマイキΩ-Be mine ! sideR-3【単行本版(限定描き下ろし付き)】 (エクレアコミック),3,2026-09-03,12516,7067,+5449,43.5
青春とデカケツ: 真激COMICS,,2026-09-03,11800,11799,+1,0
余命一年の悪役令嬢、残生は逆ハーレムを満喫しますわ！（２） (ピュールコミックス),2,2026-09-03,29561,20192,+9369,31.7
シュガーアピール (drap COMICS DX),,2026-09-03,26330,29245,-2915,-11.1
ワタシはいいの、ワタシはね(37) (コミックなにとぞ),37,2026-09-03,214688,98364,+116324,54.2
