タイトル,巻数,発売日,6時順位,18時順位,順位変化,ランク上昇率(%)
グラビアアイドルAV転身～イメージビデオ撮影って聞いてきたのに～scene.11 (コミックダイス),11,2026-08-23,9460,4646,+4814,50.9
赤と白とロイヤルブルー ６－１ (二見コミックス),1,2026-08-23,19307,22329,-3022,-15.7
人妻物語（フルカラー）09 (コミックダイス),9,2026-08-23,35184,22799,+12385,35.2
愛さないといわれましても ～元魔王の伯爵令嬢は生真面目軍人に餌付けをされて幸せになる～（コミック） 分冊版 ： 34 (モンスターコミックスｆ),34,2026-08-23,35500,38201,-2701,-7.6
苛烈な聖女様　～聖女召喚？！これは拐かしだし、其方達は全員罪人じゃ！！～【分冊版】 （16） (マンガBANGコミックス),16,2026-08-23,140350,44612,+95738,68.2
