タイトル,巻数,発売日,6時順位,18時順位,順位変化,ランク上昇率(%)
ミリモス・サーガ－末弟王子の転生戦記 （13） (マンガBANGコミックス),13,2026-07-19,878,161,+717,81.7
元最強攻略者、望まぬダンジョン配信で無双してしまう～コーチの依頼をしてきたのは大人気アイドルでした～（5） (マンガBANGコミックス),5,2026-07-19,4868,2396,+2472,50.8
