順位,タイトル,巻数,発売日
3131,訓練所のサンドバッグおじさん、実は最強でした ～クビになった途端、出世した元弟子たちに迫られるのだが～　2 (少年チャンピオン・コミックス),2,2026-09-25
3162,200m先の熱 17 (マーガレットコミックス),17,2026-09-25
3302,蜜と劇薬 (5) (フラワーコミックス),5,2026-09-25
3352,祝言の籠 (arca comics),,2026-09-25
4124,狼への嫁入り～異種婚姻譚～ 番外編 苦悶の習作 (onBLUE comics),,2026-09-25
4178,婚約破棄された貧乏伯爵令嬢ですが、憧れの冷徹王弟に溺愛されています コミック版 （3） 【かきおろし漫画付】 (BKコミックスf),3,2026-09-25
4189,Our Afterglow【電子限定描き下ろし付き】 (ドットブルームコミックスDIGITAL),3,2026-09-25
4212,最強魔術師の溺愛才女 ～元パートナーと復縁したら、二度と離してもらえなくなりました～【コミックス版】: 2【イラスト特典付】 (echo),,2026-09-25
4345,旦那様は大変忙しいお方なのです２ (レジーナCOMICS),2,2026-09-25
4510,STAYGOLD 番外編 (onBLUE comics),,2026-09-25
4795,マイリトルインフェルノ 番外編 (onBLUE comics),,2026-09-25
4962,好きっていえなくて死ぬ！（４） (フラワーコミックス),4,2026-09-25
5064,隣の元カレくん 7 (マーガレットコミックス),7,2026-09-25
5132,【悲報】コミュ力０オタク少女、ドラゴンをワンパンで沈めて有名配信者を助けたら不本意バズが止まらない２ (ノヴァコミックス),2,2026-09-25
5172,罠にかかったヴィランくん 1 (マーガレットコミックス),1,2026-09-25
5290,悠優の追放魔法使いと幼なじみな森の女神様。～王都では最弱認定の緑魔法ですが、故郷の農村に帰ると万能でした～【電子単行本】　6 (ヤングチャンピオン・コミックス),6,2026-09-25
5676,文豪ストレイドッグス STORM BRINGER(2) (角川コミックス・エース),2,2026-09-25
5955,崖っぷち貴族の生き残り戦略　3 (少年チャンピオン・コミックス),3,2026-09-25
6026,破滅フラグ回避のため山奥へ引き籠っていた最強の悪役は、助けたヒロインによって表舞台へ立たされる　4 (ヤングチャンピオン・コミックス),4,2026-09-25
6276,そんな、14歳。 3 (マーガレットコミックスDIGITAL),3,2026-09-25
6338,転生幼女はお願いしたい　～100万年に１人と言われた力で自由気ままな異世界ライフ～４ (アルファポリスCOMICS),4,2026-09-25
6360,マスクを取った奏多くんはえっちで溺愛で、ちょっと腹黒い。【単行本版】5 (黒ひめコミック),5,2026-09-25
6404,救世の終末時計（ドゥームズ・デイ）　1 (ヤングチャンピオン・コミックス),1,2026-09-25
6490,青と春 1 (マーガレットコミックス),1,2026-09-25
6634,ちょっと留守にしていたら家が没落していました 転生令嬢は前世知識と聖魔法で大事な家族を救います3巻 (Berry's COMICS),3,2026-09-25
7025,女神と結婚して異世界新婚生活　2 (少年チャンピオン・コミックス),2,2026-09-25
7421,もうすぐ死ぬ悪女に転生してしまった　生き残るために清楚系美女を演じていたら聖女に選ばれました２ (レジーナCOMICS),2,2026-09-25
7499,百と卍 現パロ番外編２ ―GENPARO２ Momo and Manji in Reiwa― 百と卍 現パロ番外編 ―GENPARO Momo and Manji in Reiwa― (onBLUE comics),,2026-09-25
7994,捨てられ幼女は最強の聖女でした～もふもふ家族に拾われて甘やかされています！～2巻 (Berry's COMICS),2,2026-09-25
8003,追放された最強令嬢は、新たな人生を自由に生きる２ (レジーナCOMICS),2,2026-09-25
8489,うお、でっっっか…ヒロインアンソロジー (角川コミックス・エース),,2026-09-25
8495,プリンセッション・オーケストラ~それぞれの物語~ (フラワーコミックススペシャル),,2026-09-25
8899,社長が私を抱く理由 4 (DAITO COMICS),4,2026-09-25
8901,ひきこもり魔法使いと最愛の弟子 (Charaコミックス),,2026-09-25
9182,総長さま、溺愛中につき。 2 ~最強イケメンと愛され寮生活!?~ (マーガレットコミックス),2,2026-09-25
9328,金目銀目ねこ館 (6) (フラワーコミックススペシャル),6,2026-09-25
9830,イキガミとドナー 番外編 さよならのやり方 (onBLUE comics),,2026-09-25
9836,もう好きでしょ、オレのこと（６） (フラワーコミックス),6,2026-09-25
10285,どうも、噂の悪女でございます 聖女の力は差し上げるので、私はお暇頂戴します1巻 (Berry's COMICS),1,2026-09-25
10398,異世界の牧場を相続しました ~スタァストリームファーム~1 (角川コミックス・エース),1,2026-09-25
10418,はきだめと医者 (Charaコミックス),,2026-09-25
10564,天才魔導具師ルシアはスローライフを送りたい！2巻 (Berry's COMICS),2,2026-09-25
10631,死神は、また恋をする。 (1) (フラワーコミックス〔スペシャル〕),1,2026-09-25
10845,社長が私を抱く理由【コミックス版】 4巻 (Comic miw),4,2026-09-25
10952,老練の時空剣士、若返る２ (ノヴァコミックス),2,2026-09-25
11612,努力好きの天才錬金術師2巻 (グラストCOMICS),2,2026-09-25
12012,ハズレ職〈召喚士〉がS級万能職に化けました～無能と蔑まれた俺、伝説の召喚獣達に懐かれ力が覚醒したので世界最強です～5巻 (グラストCOMICS),5,2026-09-25
12942,猫又黒兵衛　3 (ヤングチャンピオン・コミックス),3,2026-09-25
13088,異世界ハーレムループ～繰り返される1日から脱出する為に抱きまくります～(13) (GG-COMICS),13,2026-09-25
13769,ダンジョン学園の底辺に転生したけど、なぜか俺には攻略本がある コミック版（分冊版） 【第34話】 (BKコミックス),,2026-09-25
14142,ハズレスキル『おもいだす』で記憶を取り戻した大賢者２ (ノヴァコミックス),2,2026-09-25
15377,百と卍 短編集 卍之妄想戯場／恋のしたゝめ／色のうたゝね 百と卍 番外編 (onBLUE comics),,2026-09-25
15385,訳あり令嬢が、愛されすぎて幸せになるまでアンソロジー2巻 (Berry's COMICS),2,2026-09-25
15401,ゼロ戦エース、異世界で最強の竜騎士になる！　4 (少年チャンピオン・コミックス),4,2026-09-25
15434,【フルカラー】漫画「天官賜福」日本語翻訳版 第4巻,4,2026-09-25
15631,【単話】復讐の同窓会　第45話 (GG-COMICS),,2026-09-25
16101,ひびワれこうじつ　２ (角川コミックス・エース),2,2026-09-25
16135,マスクを取った奏多くんはえっちで溺愛で、ちょっと黒い。30 (黒ひめコミック),30,2026-09-25
16282,訳あり令嬢が、愛されすぎて幸せになるまでアンソロジー1巻 (Berry's COMICS),1,2026-09-25
16364,愛蔵版 天は赤い河のほとり (4) (フラワーコミックススペシャル),4,2026-09-25
16493,二代目聖女は戦わない　１ (角川コミックス・エース),1,2026-09-25
16522,冷酷な公爵様は名無しのお飾り妻がお気に入り～悪女な姉の身代わりで結婚したはずが、気がつくと溺愛されていました～2巻 (Berry's COMICS),2,2026-09-25
16743,元英雄は大都会最強の便利屋さん２ (ノヴァコミックス),2,2026-09-25
17025,一条華緒は恋を知らない 3 (マーガレットコミックス),3,2026-09-25
17291,じゃない方の聖女と勇者～あれ、私たちって本当に『じゃない方』？～　1 (少年チャンピオン・コミックス),1,2026-09-25
17355,高嶺の花男くん8 (Colorful! コミックス),8,2026-09-25
17921,ブルーフライト~グラハン女子物語~ (5) (フラワーコミックススペシャル),5,2026-09-25
19577,天才魔導具師は早期リタイア目指して頑張ります　4 (ヤングチャンピオン・コミックス),4,2026-09-25
19877,王子と騎士は男装聖女が死ぬほど愛おしい (3) (フラワーコミックススペシャル),3,2026-09-25
20473,魔術師は死んでいた。2巻 (グラストCOMICS),2,2026-09-25
20655,だってこれが初恋 2 (マーガレットコミックス),2,2026-09-25
21474,麻痺・痙攣・恋【単話売】(6) (arca comics),6,2026-09-25
22083,ハズレギフト「下限突破」を授かった俺はゼロ以下のステータスで最強を目指す～HP・MP・アイテムが使い放題ってどう考えてもバグすぎません？～1巻 (グラストCOMICS),1,2026-09-25
22555,精霊魔法が使えない無能だと婚約破棄されたので、義妹の奴隷になるより追放を選びました 5 (集英社ガールズコミックス),5,2026-09-25
24351,お金が大好きな平民の私は卑屈貴族と契約結婚して愛し愛されます コミック版 （分冊版） 【第34話】 (BKコミックスf),,2026-09-25
24866,ふたり鷹 完全版 (第8巻) (書籍扱いコミックス単行本),8,2026-09-25
25167,男なら一国一城の主を目指さなきゃね　3 (少年チャンピオン・コミックス),3,2026-09-25
26632,お前呼ばわりで婚約破棄？隣国で自由を謳歌するのでどうぞお構いなく！～追放令嬢、実は最強精霊師でした～3巻 (Berry's COMICS),3,2026-09-25
26696,惚れたはれたパンダ　プチデザ（９） (デザートコミックス),9,2026-09-25
27280,焼肉の女 綾門寺赤奈 4 (マーガレットコミックス),4,2026-09-25
27987,男をやめてみた～癌になったので女装して恋をすることにしました～85 (エンペラーズコミックス),85,2026-09-25
28169,東京貧困女子。【単話】（１４６） (ビッグコミックス),146,2026-09-25
28990,初恋相手の王女の心配ばかりしている婚約者と、スッキリさよならしました ~隣国の王太子に見初められ溺愛が始まりました~ 1 (1) (プリンセスコミックス),1,2026-09-25
29512,Berry’sFantasy引きこもり令嬢は皇妃になんてなりたくない！～強面皇帝の溺愛が駄々漏れで困ります～27巻 (Berry's COMICS),27,2026-09-25
29833,お嬢様系底辺ダンジョン配信者、迷惑系をボコったらバズって伝説になってますわ！？【単話】（２７） (サンデーうぇぶりコミックス),27,2026-09-25
30273,蟻の帝国（5） (ウィングス・コミックス),5,2026-09-25
30307,ゴミ屋敷令嬢ですが、追放された王子様（子供の姿にされた超有能魔法使い）を拾ったら溺愛されました！ コミック版 （3） 【かきおろし漫画付】 (BKコミックスf),3,2026-09-25
30727,チラチラ【単話】（１１０） (ビッグコミックス),110,2026-09-25
33122,死に戻り聖女は不眠王子を寝かしつけたい2巻 (Berry's COMICS),2,2026-09-25
34117,小悪魔メイドサイコ第10話 (サイコワコミック),,2026-09-25
38161,"おはらい箱の天才付与術師は、辺境で悠々自適に暮らしたい～万能付与術で気付いたら辺境が世界最強の快適拠点になっていた～３(グラストCOMICS, グラストコミックス)",3,2026-09-25
38599,素直になれない雪乙女は眠れる竜騎士に甘くとかされる コミック版（分冊版） 【第12話】 (BKコミックスf),,2026-09-25
38696,土いじり令嬢は二度目の恋を咲かせたい ～初恋は実らなかったけれど、熱心に花壇のお手入れをしていたら、本物の恋がやって来ました～ コミック版 （2） (BKコミックスf),2,2026-09-25
38744,"とんでもスキル【風が吹けば桶屋が儲かる】のおかげで俺の異世界ライフはままならない(良い意味で)～スキルが示す「雨宿り」をしたら伝説のドラゴンが仲間になって、気づけば王国まで救ってた～3(グラストCOMICS, グラストコミックス)",3,2026-09-25
39051,隻眼参謀の淫靡な溺愛 1 (1) (ヤングチャンピオンコミックス),1,2026-09-25
39191,あなたを殺す旅SS (Charaコミックス),,2026-09-25
39632,Berry’sFantasy双子王子の継母になりまして～嫌われ悪女ですが、そんなことより義息子たちが可愛すぎて困ります～16巻 (Berry's COMICS),16,2026-09-25
40145,"聖属性ヒーラーは女騎士団の助っ人回復術師をやってます　１(グラストCOMICS, グラストコミックス)",1,2026-09-25
42010,波うららかに、めおと日和　分冊版（８８） (コミックＤＡＹＳコミックス),88,2026-09-25
43288,Berry’sFantasyならば、悪女になりましょう～亡き者にした令嬢からやり返される気分はいかがですか？～11巻 (Berry's COMICS),11,2026-09-25
43393,一角獣の騎手（合本版）　3巻 (ebookjapanコミックス),3,2026-09-25
43901,天幕のジャードゥーガル(話売り)　#44 (ボニータ・コミックス),44,2026-09-25
44043,Berry’sFantasy平凡な私の獣騎士団もふもふライフ45巻 (Berry's COMICS),45,2026-09-25
45416,モラハラサレ妻のシタ復讐（分冊版） 【第37話】 (マンガよもんが),,2026-09-25
46857,非視界戦闘 アイアンレッキ【単話】（９） (ビッグコミックス),9,2026-09-25
47736,婚約破棄は自業自得 ～裏表がありすぎる妹はボロを出して自滅し、私に幸運が舞い込みました～【単話版】第13話 (コミックブリーゼ),,2026-09-25
49619,波うららかに、めおと日和　分冊版（８９） (コミックＤＡＹＳコミックス),89,2026-09-25
51534,龍は眠る　GIFTED 異能の少年たち　3 (ヤングチャンピオン・コミックス),3,2026-09-25
51772,頼くんとヨリを戻すわけには！　プチデザ（１６） (デザートコミックス),16,2026-09-25
51853,異世界チート戦士＆魔法使い　3 (少年チャンピオン・コミックス),3,2026-09-25
54611,Berry’sFantasy転生悪役幼女は最恐パパの愛娘になりました25巻 (Berry's COMICS),25,2026-09-25
56804,土いじり令嬢は二度目の恋を咲かせたい ～初恋は実らなかったけれど、熱心に花壇のお手入れをしていたら、本物の恋がやって来ました～ コミック版 （3） (BKコミックスf),3,2026-09-25
59206,二度目の人生、(元)罪悪の聖女は前世で少年だった冷徹皇帝に拾われる3巻 (Berry's COMICS),3,2026-09-25
59581,不器用だけど、甘すぎる (drap COMICS DX),,2026-09-25
61830,ちょいクズ社畜の異世界ハーレム建国記(30) (GG-COMICS),30,2026-09-25
63420,おしえて執事くん　プチデザ（１４） (デザートコミックス),14,2026-09-25
66799,夢なし先生の進路指導【単話】（８８） (ビッグコミックス),88,2026-09-25
67342,前略母上様 わたくしこのたび異世界転生いたしまして、悪役令嬢になりました コミック版（分冊版） 【第18話】 (BKコミックスf),1,2026-09-25
68443,地味で無能な次女なので、私のことは忘れてください～私を虐げた家族の皆様、破滅はどうぞご勝手に～1巻 (Berry's COMICS),1,2026-09-25
69015,役目を果たした日陰の勇者は、辺境で自由に生きていきます【分冊版】19巻 (グラストCOMICS),19,2026-09-25
69090,この結婚に異議あり～搾取された無能令嬢の華麗なる大逆転～2巻 (Berry's COMICS),2,2026-09-25
71663,ずっと一緒にいられたら12 (コミックエッセイ),12,2026-09-25
87172,今日から使える異世界恋愛マニュアル(24) (GG-COMICS),24,2026-09-25
93040,Berry’sFantasy冷酷な公爵様は名無しのお飾り妻がお気に入り～悪女な姉の身代わりで結婚したはずが、気がつくと溺愛されていました～11巻 (Berry's COMICS),11,2026-09-25
—,美容スキルでクラスの女の子を可愛くしたい　１ (角川コミックス・エース),1,2026-09-25
—,２度目の人生は推しの食糧です！？【単行本版】V【電子限定特典付き】 (素敵なロマンス),,2026-09-25
—,愛のかたちは知らないけれど【電子限定描き下ろし付き】 恋をしたいわけじゃないけれど【電子限定描き下ろし付き】 (drap),3,2026-09-25
—,婚約破棄したいので悪役令嬢演じます【単行本版】X (素敵なロマンス),,2026-09-25
—,ビッグコミックスペリオール 2026年20号（2026年9月25日発売） [雑誌],,2026-09-25
—,今世は悪女で生き延びます！【単行本版】V～玉の輿は死亡フラグなので、落ちこぼれを婿にします～【電子書店特典付き】 今世は悪女で生き延びます！【単行本版】～玉の輿は死亡フラグなので、落ちこぼれを婿にします～ (素敵なロマンス),,2026-09-25
—,暴君な姉に捨てられたら、公爵閣下に拾われました【単行本版】IV (素敵なロマンス),3,2026-09-25
—,あんたの相棒はオレなんで！【単行本版】3 (BL宣言),3,2026-09-25
—,私の近衛騎士が女装をする理由: 2【イラスト特典付】 (comic LAKE),,2026-09-25
—,Berry’sFantasy地味で無能な次女なので、私のことは忘れてください～私を虐げた家族の皆様、破滅はどうぞご勝手に～1巻 (Berry's COMICS),1,2026-09-25
—,Berry’sFantasy悪役令嬢として婚約破棄されたところ、執着心強めな第二王子が溺愛してきました。1巻 (Berry's COMICS),1,2026-09-25
—,Berry’sFantasy離縁されましたが、今が一番幸せなので貴方の元には戻りません！～本好き才女は我慢をやめて第二の人生を謳歌する～1巻 (Berry's COMICS),1,2026-09-25
—,Berry’sFantasyどうも、噂の悪女でございます 聖女の力は差し上げるので、私はお暇頂戴します1巻 (Berry's COMICS),1,2026-09-25
—,ハズレギフト「下限突破」を授かった俺はゼロ以下のステータスで最強を目指す～HP・MP・アイテムが使い放題ってどう考えてもバグすぎません？～【分冊版】1巻 (グラストCOMICS),1,2026-09-25
—,クソ夫を埋めてもいいですか？ サレ妻アイオリジナル漫画,,2026-09-25
—,嫁イビリの域を超えている サレ妻アイオリジナル漫画,,2026-09-25
—,転生コロシアム ～最弱スキルで最強の女たちを攻略して奴隷ハーレム作ります～【分冊版】　1 (ドラゴンコミックスエイジ),1,2026-09-25
—,転生コロシアム ～最弱スキルで最強の女たちを攻略して奴隷ハーレム作ります～【分冊版】　2 (ドラゴンコミックスエイジ),2,2026-09-25
—,デスマーチからはじまる異世界狂想曲【分冊版】　1 (ドラゴンコミックスエイジ),1,2026-09-25
—,デスマーチからはじまる異世界狂想曲【分冊版】　3 (ドラゴンコミックスエイジ),3,2026-09-25
—,デスマーチからはじまる異世界狂想曲【分冊版】　2 (ドラゴンコミックスエイジ),2,2026-09-25
—,フルカラー版　機動戦士ガンダムTHE ORIGIN【分冊版】　3 (角川コミックス・エース),3,2026-09-25
—,異世界迷宮でハーレムを【分冊版】　1 (角川コミックス・エース),1,2026-09-25
—,義弟を虐げて殺される運命の悪役令嬢は何故か彼に溺愛される（分冊版）第10話 (レジーナCOMICS),,2026-09-25
—,蜘蛛ですが、なにか？【分冊版】　2 (角川コミックス・エース),2,2026-09-25
—,鍛冶屋ではじめる異世界スローライフ【分冊版】　3 (電撃コミックスNEXT),3,2026-09-25
—,義弟を虐げて殺される運命の悪役令嬢は何故か彼に溺愛される（分冊版）第９話 (レジーナCOMICS),,2026-09-25
—,異世界迷宮でハーレムを【分冊版】　2 (角川コミックス・エース),2,2026-09-25
—,鍛冶屋ではじめる異世界スローライフ【分冊版】　2 (電撃コミックスNEXT),2,2026-09-25
—,鍛冶屋ではじめる異世界スローライフ【分冊版】　1 (電撃コミックスNEXT),1,2026-09-25
