タイトル,巻数,発売日,6時順位,18時順位,順位変化,ランク上昇率(%)
３か月なら、大丈夫だと思ってた。～留学した僕の留守中に、一途な彼女が汚されるまで～合冊版 4 (コミックダイス),4,2026-08-29,23722,8063,+15659,66
ドワーフの最強拳士、エルフの幼女に転生して見た目も最強になる！【分冊版】（1） (マンガBANGコミックス),1,2026-08-29,40454,24587,+15867,39.2
愛より青く【単話版】2話 (Re;zz COMICS),,2026-08-29,82342,25595,+56747,68.9
となりの席の地味な奴 12 (UPコミック),12,2026-08-29,39882,36460,+3422,8.6
山田の恋人【単話版】2話 (Re;zz COMICS),,2026-08-29,45800,40117,+5683,12.4
男をやめてみた～癌になったので女装して恋をすることにしました～80 (エンペラーズコミックス),80,2026-08-29,76820,53106,+23714,30.9
勝手に勇者パーティの暗部を担っていたけど不要だと追放されたので、本当に不要だったのか見極めます（分冊版）２０ (ムゲンコミックス),20,2026-08-29,133407,84026,+49381,37
その異世界ハーレムは制約つき。～自慰行為を禁止された童貞勇者のスローライフ～（分冊版）３３ (ムゲンコミックス),33,2026-08-29,150047,88778,+61269,40.8
俺の愛を読め【単話版】3話 (Re;zz COMICS),,2026-08-29,189351,94628,+94723,50
