順位,タイトル,巻数,発売日
5397,乙女椿は笑わない 14 (マーガレットコミックス),14,2026-08-25
5931,公爵様は私の体に飢えている。アンソロジー（3） (ベビードールCOMICS),3,2026-08-25
6310,キラー通りのソムリエ探偵 7 (女性自身COMICS),7,2026-08-25
6744,十五年の石化から目覚めた元王女は、夫と娘から溺愛される(1) (モンスターコミックスf),1,2026-08-25
6745,ほうかごがかり（３） (角川コミックス・エース),3,2026-08-25
7551,不遇だった私は愛が重い旦那様から甘く淫らに溺愛される　コミックアンソロジー(3) (comic LAKE),3,2026-08-25
7593,ブルーバードリーダー 下【電子限定描き下ろし付き】 ブルーバードリーダー【電子限定描き下ろし付き】 (ドットブルームコミックスDIGITAL),3,2026-08-25
7757,転生荷運び人の異世界攻略法(話売り)　#31 (ヤングチャンピオン・コミックス),31,2026-08-25
8271,転生凡人の英雄作成教室 1 (角川コミックス・エース),1,2026-08-25
8983,ヤンデレご主人様の甘い支配に今宵も私は抗えない。コミックアンソロジー(2) (comic LAKE),2,2026-08-25
9945,帝国機神ヴォルカミオン【分冊版】１０ (ノヴァコミックス),10,2026-08-25
10643,女装男と男装女 (角川コミックス・エース),,2026-08-25
11397,恋とシンクロニシティ 2 (マーガレットコミックス),2,2026-08-25
11736,異世界ハーレムループ～繰り返される1日から脱出する為に抱きまくります～(12) (GG-COMICS),12,2026-08-25
11738,白い結婚から三年。旦那様、私と離縁してください(話売り)　#24 (ヤングチャンピオン・コミックス),24,2026-08-25
13366,ダストランド(話売り)　#15 (ヤングチャンピオン・コミックス),15,2026-08-25
13911,【単話】復讐の同窓会　第43話 (GG-COMICS),,2026-08-25
15882,曖昧ブルー・ビースト 3 (りぼんマスコットコミックス),3,2026-08-25
16093,不遇職『テイマー』なせいでパーティーを追放されたので、辺境でスローライフを送ります～役立たずと追放された男、辺境開拓の手腕は一流につき……！～１,1,2026-08-25
18685,パラダイスシフト２ (ノヴァコミックス),2,2026-08-25
19664,モブ家庭教師のわたくし、推しの第三王子に溺愛されました(2) (モンスターコミックスf),2,2026-08-25
19812,翔けて春風 3 (りぼんマスコットコミックス),3,2026-08-25
20238,熱帯デラシネ宝飾店（7） (ウィングス・コミックス),7,2026-08-25
22099,ｏｎＢＬＵＥ　ｖｏｌ．８４ (on BLUE comics),84,2026-08-25
24977,売れ残りの奴隷エルフを拾ったので、娘にすることにした(話売り)　#29 (ヤングチャンピオン・コミックス),29,2026-08-25
26129,おしえて執事くん　プチデザ（１３） (デザートコミックス),13,2026-08-25
26974,オルクセン王国史～野蛮なオークの国は、如何にして平和なエルフの国を焼き払うに至ったか～【分冊版】（ノヴァコミックス）２１,21,2026-08-25
27000,異世界の執着攻めが俺をとろとろに愛し尽くす アンソロジー (comic LAKE),,2026-08-25
29905,５６００歳の不老不死インフルエンサーいわく。(話売り)　#50～#53 (ヤングチャンピオン・コミックス),53,2026-08-25
30415,わたしのお嫁くん　プチキス（４７） (Ｋｉｓｓコミックス),47,2026-08-25
30958,誘蛾灯に焦がれる (Charaコミックス),,2026-08-25
31285,異世界転生したら愛犬ベスのほうが強かったんだが～職業街の人でも出来る宿屋経営と街の守り方～（ノヴァコミックス）３,3,2026-08-25
33555,てっぺんまで愛してあげる (drap COMICS DX),,2026-08-25
40883,天幕のジャードゥーガル(話売り)　#43 (ボニータ・コミックス),43,2026-08-25
44010,クールなアイツはわたしの前でだけカワイイ!? ヒロイン攻めコミックアンソロジー (comic POOL),,2026-08-25
45865,はじめまして #初恋配信中 3巻 (デジタル版ヤングガンガンコミックス),3,2026-08-25
51679,山口くんはワルくない　ベツフレプチ（５４） (別冊フレンドコミックス),54,2026-08-25
51703,今日から使える異世界恋愛マニュアル(23) (GG-COMICS),23,2026-08-25
52607,極道はめがねっコがご褒美 完全版 (DAITO COMICS),,2026-08-25
60261,メイドのベル　後編 (バンチコミックス),,2026-08-25
60406,メイドのベル　前編 (バンチコミックス),,2026-08-25
64265,波うららかに、めおと日和　分冊版（８６） (コミックＤＡＹＳコミックス),86,2026-08-25
66974,悪役令嬢の父親に転生したので、妻と娘を溺愛します(話売り)　#15 (ヤングチャンピオン・コミックス),15,2026-08-25
87778,頼くんとヨリを戻すわけには！　プチデザ（１５） (デザートコミックス),15,2026-08-25
88675,愛し恋しき夏の花 (カルトコミックス equal collection),,2026-08-25
99605,七日間の夜伽　因習村で嫌いなアイツと（秋水デジタルコミックス）,,2026-08-25
104413,ちょいクズ社畜の異世界ハーレム建国記(29) (GG-COMICS),29,2026-08-25
241619,悪役令嬢の兄に転生しました(話売り)　#45 (ヤングチャンピオン・コミックス),45,2026-08-25
—,鬼畜英雄【デジタル修正版】（１５） (GANMA!),15,2026-08-25
—,いびってこない義母と義姉: 10【イラスト特典付】 (comic POOL),,2026-08-25
—,婚約破棄を免れた公爵令嬢は、夫の愛を信じられない【単行本版】IV (素敵なロマンス),,2026-08-25
—,授か離婚～一刻も早く身籠って、私から解放してさしあげます！【単行本版】Ｘ (素敵なロマンス),,2026-08-25
—,私と結婚した事、後悔していませんか？【単行本版】8【電子限定特典付き】 (素敵なロマンス),,2026-08-25
—,可愛いあなたを壊したい　幼馴染キュートアグレッション【単行本版】3【電子限定特典付き】 (BL宣言),,2026-08-25
—,婚約破棄されて娼館に売られる（予定）なので、超高級娼婦を目指します！【単行本版】2【電子限定特典付き】 (素敵なロマンス),,2026-08-25
—,死に戻り令嬢の仮初め結婚～二度目の人生は生真面目将軍と星獣もふもふ～ 連載版 第39話 模擬戦闘 (ヤングキングコミックス),,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第９話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第１１話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第３話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第１５話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第４話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第１４話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第７話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第８話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第５話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第１２話: ハイスペ男性の本音ダダ漏れの大人気シリーズです。 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第１７話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第１６話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第１０話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第２話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第１話 ゆりゆの婚活漫画集,,2026-08-25
—,ハイスペの俺様が地雷婚活男のハズがない第１３話 ゆりゆの婚活漫画集,,2026-08-25
