順位,タイトル,巻数,発売日
168,侯爵嫡男好色物語 ～異世界ハーレム英雄戦記～ 10巻 (マッグガーデンコミックスBeat'sシリーズ),10,2026-07-14
501,瓜を破る　１４巻 (ラバココミックス),14,2026-07-14
1610,ガベージブレイブ 異世界に召喚され捨てられた勇者の復讐物語 8巻 (マッグガーデンコミックスBeat'sシリーズ),8,2026-07-14
2463,推し(嘘)の筆頭魔術師様が「俺たち、両思いだったんだね」と溺愛してくるんですが！？3 (ブリーゼコミックス),,2026-07-14
5000,CMYK　鮫田和王は厨二病が治せない VOLUME7 (MANGAバル コミックス),,2026-07-14
6119,お気楽令嬢は、婚約破棄にほくそ笑む3 (ブリーゼコミックス),,2026-07-14
6346,侯爵嫡男好色物語 ～異世界ハーレム英雄戦記～【白版】 10巻 (マッグガーデンコミックスBeat'sシリーズ),10,2026-07-14
7704,悪役令嬢と鬼畜騎士　連載版: 27 (ZERO-SUMコミックス),27,2026-07-14
8395,私は選ばれない　【連載版】: 16 (ZERO-SUMコミックス),16,2026-07-14
10234,破滅の聖女は運命の夫の溺愛から逃れたい【単行本版】　４巻 (ラバココミックス),4,2026-07-14
11705,俺以外、全員無職。　４巻 (トレイルコミックス),4,2026-07-14
12170,貞操逆転世界で成り上がりを目指して男騎士になった僕は、ヤリモク女たちに身体を狙われまくる 1 (マッグガーデンコミック Beat'sシリーズ),1,2026-07-14
13289,ドカベン　14巻 (SAN-EI COMICS SC 014),14,2026-07-14
13405,ドカベン　13巻 (SAN-EI COMICS SC 013),13,2026-07-14
14571,旅はオールパス　3 (MANGAバル コミックス),3,2026-07-14
15693,捨てられ男爵令嬢は黒騎士様のお気に入り　連載版: 42 (ZERO-SUMコミックス),42,2026-07-14
17947,最北領の怪物　～借金地獄から始まる富国強兵～THE COMIC 1巻 (マッグガーデンコミックスBeat'sシリーズ),1,2026-07-14
19048,王子様に溺愛されて困ってます～転生ヒロイン、乙女ゲーム奮闘記～　連載版: 47 (ZERO-SUMコミックス),47,2026-07-14
25567,結液感戦　２ (MANGAバル コミックス),2,2026-07-14
29562,続・その警察官、ときどき野獣！ 3 (オークラコミックス ミンティコミックス),3,2026-07-14
34885,黒兎伯爵の溺愛求婚　【連載版】: 8 (ZERO-SUMコミックス),8,2026-07-14
37445,異世界クラス召喚されたらＲ1○のスキルを獲得したので、○りたい放題させてもらいます！【分冊版】 （28） (マンガBANGコミックス),28,2026-07-14
39709,王太子妃になんてなりたくない!! 婚約者編　【連載版】: 28 (ZERO-SUMコミックス),28,2026-07-14
40585,歴史裁判　３　～その死罪、覆すなら賀倍まで～ (芳文社コミックス),3,2026-07-14
47182,悪役のご令息のどうにかしたい日常　【連載版】: 65・66 (ZERO-SUMコミックス),,2026-07-14
56988,ダストランド(話売り)　#12 (ヤングチャンピオン・コミックス),,2026-07-14
58444,レイチェル・ジーンは踊らない　【連載版】: 15 (ZERO-SUMコミックス),15,2026-07-14
107036,悪役令嬢に、助けてくれるヒーローなんていません 23 (インカローズコミックス),23,2026-07-14
147572,透明な鱗の人魚の味は【分冊版】（10） (マンガBANGコミックス),10,2026-07-14
