タイトル,巻数,発売日,6時順位,18時順位,順位変化,ランク上昇率(%)
パートごときがでしゃばるなとクビにされました～このスーパー、私達で回してましたが大丈夫ですか？～【単話】 10 (Rentaコミックス),10,2026-07-11,22881,26053,-3172,-13.9
16年目の復讐～奴らを地獄に送るまで１９ (コミックアウル),,2026-07-11,55059,34802,+20257,36.8
「変なバイト見つけた」時給××万円の理由がヤバすぎる２０ (コミックアウル),,2026-07-11,112526,60014,+52512,46.7
寝取られアンジェニカと鬼畜伯爵［ばら売り］　第11話 (花とゆめコミックススペシャル),,2026-07-11,124383,62330,+62053,49.9
君を映して離さない［ばら売り］　第22話 (花とゆめコミックススペシャル),,2026-07-11,186013,66230,+119783,64.4
奇妙な日記～あなたはこの謎を解明できますか？～７ (コミックアウル),,2026-07-11,172914,92152,+80762,46.7
シアワセな家族６３ (コミックアウル),,2026-07-11,278261,98633,+179628,64.6
嫌われたいの　～好色王の妃を全力で回避します～【電子単行本版】12巻 (TUGIKURU COMICS),12,2026-07-11,177964,178740,-776,-0.4
狐の花嫁～今宵、呪われ妻は鬼将校に愛でられる～［ばら売り］　第12話 (花とゆめコミックススペシャル),,2026-07-11,223277,228552,-5275,-2.4
