タイトル,巻数,発売日,6時順位,18時順位,順位変化,ランク上昇率(%)
幸せに暮らしてますので放っておいてください！（コミック） ： 4 (モンスターコミックスｆ),4,2026-06-21,12257,7906,+4351,35.5
ペッタん娘じゃダメですか？【コミックス版】(5) (DEDEDE),5,2026-06-21,28200,10393,+17807,63.1
