順位,タイトル,巻数,発売日
26547,初夜に抱いてくれなかった旦那様へ。私は今日から悪女になります (ZERO-SUMコミックス),,2026-07-01
26551,【電子版限定特典付き】ポンコツスキルしか使えない悪役魔女だけど、テイムしたパリピなスライムたちと強く生きます！2 (HJコミックス),,2026-07-01
29666,煙霧公爵と氷の花嫁 第2巻 (Celicaコミックス),2,2026-07-01
30790,黒幕令嬢アナスタシアは、もうあきらめない 二度目の人生は自由を掴みます 2 (B's-LOG COMICS),2,2026-07-01
40283,再会は甘恋のはじまり　分冊版（１２） (姉フレンドコミックス),12,2026-07-01
48497,跪かせてマイドッグ (Bivy comic),,2026-07-01
52011,ワタシってサバサバしてるから(60) (コミックなにとぞ),60,2026-07-01
52147,サディスティック・メロウラバー(上) (Bivy comic),1,2026-07-01
52166,サディスティック・メロウラバー(下) (Bivy comic),3,2026-07-01
54584,囚われの乙女の祈り (ハーレクインコミックス),,2026-07-01
60419,目の前の惨劇で前世を思い出したけど、あまりにも問題山積みでいっぱいいっぱいです。 連載版：16 (ブシロードコミックス),,2026-07-01
62485,断罪のギリシア富豪 (ハーレクインコミックス),,2026-07-01
63230,ハイスペ弁護士との同居生活は最低で最高です。　分冊版（４１） (姉フレンドコミックス),41,2026-07-01
67312,完璧な公爵の不覚の恋 (ハーレクインコミックス),,2026-07-01
69579,公爵の秘密の世継ぎ (ハーレクインコミックス),,2026-07-01
69987,いとしさと傷を抱きしめて (ハーレクインコミックス),,2026-07-01
70365,元カレ俳優に復縁を迫られてます　分冊版（６） (姉フレンドコミックス),6,2026-07-01
71354,虐げられた秀才令嬢と隣国の腹黒研究者様の甘やかな薬草実験室【単話版】１５ (PASH! コミックス),,2026-07-01
72515,別れるための一夜 (ハーレクインコミックス),,2026-07-01
78006,はずれスキル念動力（ただしレベルＭＡＸ）で無双する～手をかざすだけです。詠唱とか必殺技とかいりません。念じるだけで倒せます～(24) (コミックREBEL),24,2026-07-01
80776,三郷さんは甘すぎ上司にちょっとキビしい【単話版】　５９ (トレイルコミックス),59,2026-07-01
100060,忠誠心がないと言われたので婚約を解消してあげました。 連載版：17 (ブシロードコミックス),,2026-07-01
117006,元教え子の二ノ瀬さん【単話版】　４ (トレイルコミックス),4,2026-07-01
120138,２４時間、彼女のカラダ貸します。【単話版】　１６ (トレイルコミックス),16,2026-07-01
135752,子連れオーク【単話版】　１６ (トレイルコミックス),16,2026-07-01
218124,悲劇と絶望の人生を歩んだ公爵夫人に転生しましたが、ここは天国でしょうか？～今回は好き放題やらせていただきますので、どうぞ宜しくお願いします～ 6話 (Freedia comics),,2026-07-01
218621,秘蜜の金髪ツインテール【単話版】 第20話 (コミックヘヴン),,2026-07-01
—,精霊幻想記　外伝 アマカワ卿の食卓 (HJ文庫),,2026-07-01
—,異形頭さんとニンゲンちゃん (5) 【電子書籍特典付】,5,2026-07-01
—,【電子版限定特典付き】才女のお世話12 高嶺の花だらけな名門校で、学院一のお嬢様（生活能力皆無）を陰ながらお世話することになりました (HJ文庫),,2026-07-01
—,【電子版限定特典付き】リピート・ヴァイス7～悪役貴族は死にたくないので四天王になるのをやめました～ (HJ文庫),,2026-07-01
—,【電子版限定特典付き】影山くんの暗躍×青春ディレクション1 (HJ文庫),,2026-07-01
—,【電子版限定特典付き】【悲報】リストラされた当日、ダンジョンで有名配信者を助けたら超絶バズってしまった3 (HJ文庫),,2026-07-01
—,着飾るヒナはまだ恋を知らない(3)【電子限定かきおろし付】 (秒で分かるBL),3,2026-07-01
