タイトル,巻数,発売日,6時順位,18時順位,順位変化,ランク上昇率(%)
耳から触れる熱【甘えたい獣 ドラマCD収録小冊子】 甘えたい獣【コミックス版】 (Tulle Comics),,2026-09-21,38812,6130,+32682,84.2
俺様御曹司と契約結婚 執着愛強めな旦那様に困ってます！？ 2【電子限定おまけマンガ付き】 (YLC),,2026-09-21,39748,20679,+19069,48
ハーレム相続【単話】（３２） (ビッグコミックス),32,2026-09-21,69481,80374,-10893,-15.7
