順位,タイトル,巻数,発売日
2408,お嬢様はお仕置きが好き（１１） (フラワーコミックスα),11,2026-08-07
2530,転生令嬢ヴィオレッタの農業革命　美食探究と領地改革に励んでいたら、氷の侯爵様に溺愛されていました？３【電子書店共通特典イラスト付】 (アース・スターコミックス),,2026-08-07
2649,極と蕾～極道と恋を知らない人妻と～（６） (フラワーコミックスα),6,2026-08-07
2721,先輩と後輩、大暴れの日々　1巻 (バンチコミックス),1,2026-08-07
2748,黄昏町プリズナーズ（５） (マガジンポケットコミックス),5,2026-08-07
2821,Ziggurat10 (ヴァルキリーコミックス),,2026-08-07
2843,エロ漫画家が寿司職人と結婚する話 7 ＝子育てする話＝,,2026-08-07
2917,ふかふかダンジョン攻略記～俺の異世界転生冒険譚～ 20 (BLADEコミックス),20,2026-08-07
3165,推しが我が家にやってきた! (14) (ポラリスCOMICS),14,2026-08-07
3545,使い魔サンマイと白の魔導師（4） (Nemuki+コミックス),4,2026-08-07
3627,まもって守護月天！ 解封の章 11 (BLADEコミックス),11,2026-08-07
4008,こんなの、しらない (23) (フラワーコミックスα),23,2026-08-07
4671,おじさんはカワイイものがお好き。 (12) (ポラリスCOMICS),12,2026-08-07
4675,その青春（３） (マガジンポケットコミックス),3,2026-08-07
4678,Ｋ－９　警視庁公安部公安第９課異能対策係（７） (マガジンポケットコミックス),7,2026-08-07
4970,極カノ~極道とカノジョ~ (3) (フラワーコミックスα),3,2026-08-07
5363,男爵無双 貴族嫌いの青年が田舎貴族に転生した件 2 (ドラゴンコミックスエイジ),2,2026-08-07
5379,公爵令嬢は我が道を場当たり的に行く 5 (ブシロードコミックス),5,2026-08-07
5791,【爆アド】生まれた直後から最強悪霊と脳内バトルしてたら魔力量が測定可能域を超えてました～悪憑の子の謙虚な覇道～（３） (マガジンポケットコミックス),3,2026-08-07
5871,大江戸イノベーション 二 (ドラゴンコミックスエイジ),,2026-08-07
5877,魔法少女にやさしいギャル(1) (メテオCOMICS),1,2026-08-07
5971,妹にすべてを奪われた令嬢は婚約者の裏切りを知り回帰する（コミック）【電子版特典付】３ (PASH! コミックス),,2026-08-07
6254,友達んちの姉ちゃんが怖くていい人 1 (ドラゴンコミックスエイジ),1,2026-08-07
6412,洞窟人間 5 (漫画ゴラク),5,2026-08-07
6666,お出かけ先は異世界ですか？　～身体は５歳・頭脳は16歳の“なんちゃって幼女”、美ケメン達に愛されちゅう!?～３【電子書店共通特典イラスト付】 (アース・スターコミックス),,2026-08-07
7618,ソロ酔い酒場　今日も寄り道ひとり飲み【電子版特典付】３ (PASH! コミックス),,2026-08-07
8281,ネノ國の結ビノ巫女　1 (バンチコミックス),1,2026-08-07
8773,コミックライドアドバンス2026年9月号(vol.72),72,2026-08-07
8936,カードファイト!! ヴァンガード Divinez 幻真覚醒編 2 (ブシロードコミックス),2,2026-08-07
8985,仲間を強くするため支援に徹していた中年冒険者、追放され自分だけの最強ギルドを作る ～【シェアリング】スキルでステータスは思いのまま！ 恩恵に気づいたってもう遅い！～1 (ヴァルキリーコミックス),2,2026-08-07
9619,空の音色 (5) (フラワーコミックスα),5,2026-08-07
10948,獄都事変 拾遺噺 -悪食- (PASH!コミックス),,2026-08-07
11998,アフタヌーンティーはいかがですか? 私と先輩の、不純で一途なふたり暮らし 1 (ドラゴンコミックスエイジ),1,2026-08-07
12014,ご主人様とゆく異世界サバイバル！ 【単話版】(62) (コミックライド),62,2026-08-07
12108,前世が最強魔導師だった俺、異世界魔法で無双する!(1) (シリウスKC),1,2026-08-07
13850,白鳥運子は31画(3) (KCデラックス),3,2026-08-07
14221,漫画ゴラク 2026年 8/21・28 号 [雑誌] (週刊漫画ゴラク),,2026-08-07
15207,年の差十五の旦那様～辺境伯の花嫁候補～ 5 (Only Lips comicsめちゃコミックオリジナル),5,2026-08-07
16570,うさひな-5年付き合ってる大学生カップルの話-【分冊版】 (8) (Couture Comics),8,2026-08-07
16579,ファリスの結婚 4 (Only Lips comicsめちゃコミックオリジナル),4,2026-08-07
17091,クールなふたりは見かけによらない　６ (フィールコミックス),6,2026-08-07
17660,人狼とエルフ(1) (KCデラックス),1,2026-08-07
17931,聖印の乙女～元薬学研究員だった侯爵令嬢は婚約辞退してハイヒーラーを目指します～ 3巻【特典イラスト付き】 (ゼノンコミックス),3,2026-08-07
18473,棄てられ王子の最強イカダ国家 ～お前はゴミだと追放されたので、無駄スキル【リサイクル】を使ってゴミ扱いされたモノたちで海上都市を築きます～ 3巻【特典イラスト付き】 (ゼノンコミックス),3,2026-08-07
18555,追放令嬢、クラフトしながらキャンピングカーで異世界を旅します 1 (カドコミ),1,2026-08-07
18903,不死を求める者、これを道士と呼ぶ　1 (ドラゴンコミックスエイジ),1,2026-08-07
19266,異世界で、夫の愛は重いけど可愛い子どもをほのぼの楽しく育てたい　～悪役王女、幸せルート目指します～１【電子書店共通特典イラスト付】 (アース・スターコミックス),,2026-08-07
19319,ＧＵＲＵ（３） (マガジンポケットコミックス),3,2026-08-07
22508,後宮の薬師 平安なぞとき診療日記 ニ (ブシロードコミックス),,2026-08-07
22976,殲滅特区 -怪獣関連犯罪録-(2) (シリウスKC),2,2026-08-07
24813,今宵も俺は女子高生と雑草（晩餐）を探す（コミック）４ (PASH! コミックス),,2026-08-07
25374,【電子限定特装版】追放姫は大魔術師に拾われる（７）【描き下ろし漫画付き】 (COMICエトワール),7,2026-08-07
25375,【電子限定特装版】追放姫は大魔術師に拾われる（８）【描き下ろし漫画付き】 (COMICエトワール),8,2026-08-07
26312,ここ、成仏やってます 2 (カドコミ),2,2026-08-07
26594,私の主人は大きな犬系騎士様 1 (PASH!コミックス),1,2026-08-07
27299,イエティ、とある日々(2) (KCデラックス),2,2026-08-07
31397,かしこい令嬢のかわいげ策略 アンソロジーコミック (ブシロードコミックス),,2026-08-07
32126,人妻物語（フルカラー）07 (コミックダイス),,2026-08-07
33867,脱法テイマーの成り上がり冒険譚 ～Sランク美少女冒険者が俺の獣魔になっテイマす～【単話版】 第45話 (コミックライド),1,2026-08-07
34690,週刊漫画ＴＩＭＥＳ　２０２６年８／２１・２８合併号 [雑誌] (週刊漫画TIMES),,2026-08-07
35293,ボンデージ ( 4)完 (ニチブンコミックス),4,2026-08-07
35417,かしこい令嬢のかわいげ策略 アンソロジーコミック (ブシロードコミックス),,2026-08-07
36860,鬼の軍人と稀血の花嫁　３ (noicomi COMICS),3,2026-08-07
37030,今更すがりついても手遅れです。這い上がり令嬢の冷徹な復讐 アンソロジーコミック (ブシロードコミックス),1,2026-08-07
37999,カードファイト！！ ヴァンガード Divinez 幻真覚醒編 2 (ブシロードコミックス),2,2026-08-07
38196,えっちなゲームのモブ令嬢に転生したら、絶倫騎士隊長様からトンデモ溺愛されてます！？【女性コミック版】１２ (ゆめこみ),,2026-08-07
38227,君がまた描きだす線（３）【電子限定特典付】 (FEEL COMICS),3,2026-08-07
39282,悪役令嬢を演じていますが推しが嫌ってくれません　１ (異世界Jam),1,2026-08-07
43550,カードゲームで世界が滅ぶ世界に転生してカードショップを開店したら、周囲から前作主人公だと思われている 1 (ブシロードコミックス),1,2026-08-07
46571,スパダリ王子様の狂い愛【単話】（１５） (異世界フラワーコミックス),15,2026-08-07
48114,川辺のエヴァと異人たち (1) (Nemuki+コミックス),1,2026-08-07
49033,人外カルテ 01 ~ようこそ幻想病院へ~ (カドコミ),,2026-08-07
50163,不本意ですが、鳴瀬に堕とされました 1 (Only Lips comics),1,2026-08-07
52615,一生忘れない！ あの真夏のゾクっとした恋を！アンソロジーコミック (ブシロードコミックス),,2026-08-07
52706,ビッグコミック 2026年16号（2026年8月7日発売） [雑誌],,2026-08-07
52707,プチコミック【デジタル限定 コミックス試し読み特典付き】 2026年9月号（2026年8月7日発売） [雑誌],,2026-08-07
59671,ともだちづくり(3) (KCデラックス),3,2026-08-07
61166,2周目冒険者は隠しクラス〈重力使い〉で最強を目指す 【コミック】 （10）,10,2026-08-07
72633,勘違いだよね？瀬尾くん。番外編 (BeLuck COMICS),,2026-08-07
77135,死んだ数だけ超強化 -デスペナルティ- 【コミック】 （7）,7,2026-08-07
87173,悪役令嬢カトリーナの断罪美学 1 (ブシロードコミックス),1,2026-08-07
87235,暴君皇子の契約妃 １ (Only Lips comicsめちゃコミックオリジナル),1,2026-08-07
117736,臆病公爵と人見知り令嬢の婚約　1巻 (バンチコミックスコラル),1,2026-08-07
130183,そういう家の子の話【単話】（２５） (ビッグコミックス),25,2026-08-07
132069,愛してるって、言いたい【分冊版】 87話 (フレイヤコミックス),,2026-08-07
136821,元聖女の魔王育成日記 ２,2,2026-08-07
187872,修学旅行で仲良くないグループに入りました【単話版】9巻 (BeLuck COMICS),9,2026-08-07
—,ビビビコミック 創刊記念号 ([実用品]),,2026-08-07
—,杖と剣のウィストリア(16) (少年マガジンKC),,2026-08-07
—,世界最強の魔女、始めました　～私だけ『攻略サイト』を見れる世界で自由に生きます～（１３） (月マガ基地),13,2026-08-07
—,ガラノノガラ　上 (ＢＲＩＤＧＥ　ＣＯＭＩＣＳ),1,2026-08-07
—,昔取ったきねづかで…と言いながら無双する定食屋のおっさん、実は伝説のダンジョン攻略者（２） (月マガ基地),2,2026-08-07
—,メオトデサファリ３ (カドコミ),,2026-08-07
—,【特典あり】実は私、転生9回生です マンガ 私の前世物語,,2026-08-07
—,ハイド・アンド・シーク【単行本版】（特典付き） (from RED),,2026-08-07
—,転生した兄上は三〇番目の兄上です【第1話】 (ヴィオラコミックス),1,2026-08-07
—,妻プチ 2026年9月号(2026年8月7日発売) [雑誌] (プチコミック),,2026-08-07
