順位,タイトル,巻数,発売日
15726,幼馴染に陰で都合の良い男呼ばわりされた俺は、好意をリセットして普通に青春を送りたい 1巻 (デジタル版ガンガンコミックスＵＰ！),1,2026-08-06
17645,信長の嫁、はじめました ポンコツ魔女の戦国内政伝 (1) (バンブーコミックス 異世界BC),1,2026-08-06
19044,燃費が悪い聖女ですが、公爵様に拾われて幸せです！（ごはん的に♪）（コミック） 1巻 (デジタル版ガンガンコミックスＵＰ！),1,2026-08-06
21467,田舎ではじめる休活スローライフ ~ちょっと仕事辞めて実家に帰るわ~ 1 (1) (少年チャンピオンコミックス),1,2026-08-06
22033,魔法女学園の売店ではたらく俺は、異世界から召喚された『ハーレム先生』です。 (2) (バンブーコミックス 異世界BC),2,2026-08-06
22879,俺のじゅりに、ふれないで (KiR comics),,2026-08-06
23017,推しから溺愛される義妹に転生しました 1巻 (デジタル版ガンガンコミックスＵＰ！),1,2026-08-06
23112,ニセアイホンアイ　２巻 (まんがタイムコミックス),2,2026-08-06
23159,隣の部屋の女騎士は、異世界人で飲み友達(1) (アクションコミックス),1,2026-08-06
23688,私の怪談師はポンコツ可愛い　怪談収集はデートに含まれますか？ 1巻 (デジタル版ガンガンコミックスＵＰ！),1,2026-08-06
24111,ファーストコール~童貞外科医、年下ヤクザの嫁にされそうです!~ (5) (エクレアコミック),5,2026-08-06
25478,異世界ぼっちクエスト 隠密スキルで無双もハーレムも思うまま！...なはず (3) (バンブーコミックス 異世界BC),3,2026-08-06
26695,『触れられると死ぬ』と言われた私、王子に触れたら最強の大聖女になりました。ところで殿下の愛が重い 2巻 (デジタル版ガンガンコミックスＵＰ！),2,2026-08-06
27464,メルヘン・ガール・ランズ!!! 3巻 (デジタル版ガンガンコミックスＵＰ！),3,2026-08-06
27686,戦士に愛を ： 62 (アクションコミックス),62,2026-08-06
29140,変わり者の底辺貴族、お人好しが高じてただ一人の宝石獣使いになる～宝石に意思を宿す才能に目覚めた僕は、友達と一緒に七つの秘宝を探す旅に出ます～ 3巻 (デジタル版ガンガンコミックスＵＰ！),3,2026-08-06
29261,リレイ様の門番～さえないおじさん(36才)と姫様(11才)の世界防衛譚～ 1巻 (デジタル版ガンガンコミックスＵＰ！),1,2026-08-06
42187,異世界ロイヤルロワイアル　～１８人の花嫁候補～（３） (アフタヌーンコミックス),3,2026-08-06
43440,唯一無二の精霊鍛冶師が最強の武具を創るまで～ドワーフの鍛冶とエルフの魔法を極めた最強ハーフエルフは、無自覚なまま無双する～ 3巻 (デジタル版ガンガンコミックスＵＰ！),3,2026-08-06
43673,僕だけが知ってるんだぜ　分冊版（２０） (アフタヌーンコミックス),20,2026-08-06
64719,へなちょこお嬢さん世話焼きオネェさん　２ (まんがタイムコミックス),2,2026-08-06
77129,島さん 分冊版 ： 64 (アクションコミックス),64,2026-08-06
98150,双子の妹に殺された姉、二度目の人生は初恋のイケおじ王弟にフルベットします！ 連載版：4 (ブシロードコミックス),,2026-08-06
98944,あと365日の晩餐　4 (チャンピオンREDコミックス),4,2026-08-06
—,ゲーム中盤で死ぬ悪役貴族に転生したので、外れスキル【テイム】を駆使して最強を目指してみた（７） (ヤンマガＷｅｂ),7,2026-08-06
—,ぴゅあ０．０１ｍｍ（７） (ヤンマガＷｅｂ),7,2026-08-06
—,魔王の娘たちとまぐわえば強くなれるって本当ですか？【特典ペーパー付き】 (8) (バンブーコミックス 異世界BC),,2026-08-06
—,聖女の姉ですが、妹のための特殊魔石や特殊薬草の採取をやめたら、隣国の魔術師様の元で幸せになりました！（コミック） 3巻 (デジタル版ガンガンコミックスＵＰ！),,2026-08-06
—,騎士に憧れた最強の剣士、騎士家系の落ちこぼれ令嬢に転生する。(2) (ガンガンコミックスUP!),2,2026-08-06
—,エルフに育てられて人類唯一の精霊術師になりました~世間知らずの最強冒険者、無自覚なまま人間社会で無双する~(1) (ガンガンコミックスUP!),1,2026-08-06
